data,torneio,id_partida,jogador_1,jogador_2,score_1,score_2,sets,sgw_jogador1,sgw_jogador2
2025-05-31 ,,639820,Valerii Kobzar,Vitalii Klymenko,3,2,"10-12, 5-11, 11-9, 12-10, 11-3",73.14,72.57
2025-05-31 ,,639821,Yurii Priadko,Viktor Pluzhnyk,1,3,"4-11, 4-11, 11-5, 3-11",72.69,73.85
2025-05-31 ,,639822,Oleksandr Kolos,Valerii Kobzar,0,3,"7-11, 4-11, 2-11",72.82,74.56
2025-05-31 ,,639823,Artur Babychev,Viktor Pluzhnyk,0,3,"6-11, 6-11, 2-11",72.82,74.56
2025-05-31 ,,639824,Vitalii Klymenko,Yurii Priadko,0,3,"7-11, 7-11, 8-11",72.82,74.56
2025-05-31 ,,639825,Andrii Vasylets,Serhii Miroshnychenko,2,3,"11-9, 6-11, 13-11, 6-11, 9-11",72.57,73.14
2025-05-31 ,,639826,Andrii Lushchyk,Oleh Kurylenko,1,3,"11-7, 6-11, 9-11, 9-11",72.69,73.85
2025-05-31 ,,639827,Oleksandr Lyman,Serhii Miroshnychenko,3,0,"11-4, 11-8, 11-8",74.56,72.82
2025-05-31 ,,639828,Andrii Vasylets,Andrii Lushchyk,3,0,"11-9, 11-6, 11-8",74.56,72.82
2025-05-31 ,,639829,Oleksandr Lyman,Oleh Kurylenko,3,0,"11-5, 11-8, 11-7",74.56,72.82
2025-05-31 ,,639830,Andrii Lushchyk,Serhii Miroshnychenko,3,0,"13-11, 11-6, 11-3",74.56,72.82
2025-05-31 ,,639831,Andrii Vasylets,Oleh Kurylenko,3,0,"11-7, 11-2, 11-4",74.56,72.82
2025-05-31 ,,639832,Oleksandr Lyman,Andrii Lushchyk,0,3,"2-11, 6-11, 11-13",72.82,74.56
2025-05-31 ,,639833,Oleh Kurylenko,Serhii Miroshnychenko,1,3,"11-6, 10-12, 6-11, 6-11",72.69,73.85
2025-05-31 ,,639834,Oleksandr Lyman,Andrii Vasylets,3,1,"11-7, 7-11, 11-7, 11-3",73.85,72.69
2025-05-31 ,,639835,Roman Merkl,Tomas Kanka,1,3,"6-11, 11-7, 7-11, 5-11",72.69,73.85
2025-05-31 ,,639836,Mikhail Taranko,Martin Melisek,2,3,"11-9, 11-7, 7-11, 9-11, 9-11",72.57,73.14
2025-05-31 ,,639837,Roman Merkl,Martin Melisek,3,2,"11-9, 10-12, 14-12, 11-13, 11-8",73.14,72.57
2025-05-31 ,,639838,Mikhail Taranko,Tomas Kanka,1,3,"9-11, 11-8, 6-11, 8-11",72.69,73.85
2025-05-31 ,,639839,Roman Merkl,Mikhail Taranko,1,3,"11-8, 4-11, 13-15, 5-11",72.69,73.85
2025-05-31 ,,639840,Martin Melisek,Tomas Kanka,3,2,"7-11, 5-11, 11-7, 11-4, 13-11",73.14,72.57
2025-05-31 ,,639841,Lukas Rulc,Petr Semrad,3,2,"11-4, 7-11, 10-12, 11-5, 11-6",73.14,72.57
2025-05-31 ,,639842,Ondrej Kaderabek,Marek Jansky,2,3,"11-7, 8-11, 5-11, 11-6, 7-11",72.57,73.14
2025-05-31 ,,639843,Lukas Rulc,Marek Jansky,1,3,"10-12, 6-11, 11-3, 9-11",72.69,73.85
2025-05-31 ,,639844,Ondrej Kaderabek,Petr Semrad,2,3,"6-11, 10-12, 11-9, 11-9, 7-11",72.57,73.14
2025-05-31 ,,639845,Lukas Rulc,Ondrej Kaderabek,3,0,"11-4, 11-8, 13-11",74.56,72.82
2025-05-31 ,,639846,Marek Jansky,Petr Semrad,2,3,"11-3, 9-11, 11-9, 3-11, 5-11",72.57,73.14
2025-05-31 ,,639847,Ladislav Tuma,Petr Maly,3,1,"11-8, 11-9, 8-11, 11-9",73.85,72.69
2025-05-31 ,,639848,Ladislav Dlask,Radek Slunecko,3,1,"11-5, 8-11, 11-3, 11-6",73.85,72.69
2025-05-31 ,,639849,Ladislav Tuma,Radek Slunecko,0,3,"8-11, 8-11, 7-11",72.82,74.56
2025-05-31 ,,639850,Ladislav Dlask,Petr Maly,3,2,"7-11, 11-9, 9-11, 11-8, 11-6",73.14,72.57
2025-05-31 ,,639851,Ladislav Tuma,Ladislav Dlask,1,3,"7-11, 11-7, 9-11, 8-11",72.69,73.85
2025-05-31 ,,639852,Radek Slunecko,Petr Maly,0,3,"4-11, 10-12, 9-11",72.82,74.56
2025-05-31 ,,639853,Stepan Rejent,Radovan Pisa,1,3,"11-8, 5-11, 8-11, 8-11",72.69,73.85
2025-05-31 ,,639854,Miloslav Ullman,Michal Makara,3,1,"11-7, 6-11, 11-5, 11-6",73.85,72.69
2025-05-31 ,,639855,Stepan Rejent,Michal Makara,3,1,"11-7, 9-11, 11-9, 11-7",73.85,72.69
2025-05-31 ,,639856,Miloslav Ullman,Radovan Pisa,2,3,"6-11, 10-12, 12-10, 11-7, 1-11",72.57,73.14
2025-05-31 ,,639857,Stepan Rejent,Miloslav Ullman,3,1,"11-7, 10-12, 11-6, 11-6",73.85,72.69
2025-05-31 ,,639858,Michal Makara,Radovan Pisa,2,3,"11-6, 10-12, 11-8, 2-11, 9-11",72.57,73.14
2025-05-31 ,,639859,Jachym Juppa,Karel Farsky,2,3,"11-6, 10-12, 9-11, 11-8, 8-11",72.57,73.14
2025-05-31 ,,639860,Zdenek Kuksa,Petr Abraham,3,2,"11-7, 2-11, 10-12, 11-7, 11-8",73.14,72.57
2025-05-31 ,,639861,Jachym Juppa,Petr Abraham,3,1,"9-11, 11-9, 11-7, 15-13",73.85,72.69
2025-05-31 ,,639862,Zdenek Kuksa,Karel Farsky,1,3,"5-11, 8-11, 11-7, 12-14",72.69,73.85
2025-05-31 ,,639863,Jachym Juppa,Zdenek Kuksa,3,2,"6-11, 13-11, 11-13, 11-6, 12-10",73.14,72.57
2025-05-31 ,,639864,Petr Abraham,Karel Farsky,3,1,"11-9, 7-11, 11-8, 11-7",73.85,72.69
2025-05-31 ,,639865,Martin Kubat,Ludek Stoces,3,0,"11-9, 11-6, 11-7",74.56,72.82
2025-05-31 ,,639866,Martin Skyba,Libor Smazik,3,0,"11-5, 11-8, 11-8",74.56,72.82
2025-05-31 ,,639867,Martin Kubat,Libor Smazik,1,3,"10-12, 11-9, 5-11, 6-11",72.69,73.85
2025-05-31 ,,639868,Martin Skyba,Ludek Stoces,1,3,"11-6, 8-11, 15-17, 6-11",72.69,73.85
2025-05-31 ,,639869,Martin Kubat,Martin Skyba,3,2,"7-11, 5-11, 11-5, 11-5, 11-9",73.14,72.57
2025-05-31 ,,639870,Libor Smazik,Ludek Stoces,2,3,"8-11, 11-8, 9-11, 11-8, 8-11",72.57,73.14
2025-05-31 ,,639871,Milan Cuba,Filip Kubos,0,3,"8-11, 5-11, 9-11",72.82,74.56
2025-05-31 ,,639872,Josef Hanacek,Karel Jirousek,2,3,"5-11, 11-4, 11-9, 8-11, 17-19",72.57,73.14
2025-05-31 ,,639873,Milan Cuba,Karel Jirousek,0,3,"4-11, 10-12, 5-11",72.82,74.56
2025-05-31 ,,639874,Josef Hanacek,Filip Kubos,3,1,"11-9, 11-8, 6-11, 12-10",73.85,72.69
2025-05-31 ,,639875,Milan Cuba,Josef Hanacek,1,3,"11-9, 5-11, 8-11, 7-11",72.69,73.85
2025-05-31 ,,639876,Karel Jirousek,Filip Kubos,2,3,"8-11, 11-6, 9-11, 11-2, 10-12",72.57,73.14
2025-05-31 ,,639877,Martin Stehlik,Stepan Kalensky,2,3,"12-14, 11-6, 7-11, 13-11, 9-11",72.57,73.14
2025-05-31 ,,639878,Viktor Kucala,Martin Vyskocil,0,3,"10-12, 11-13, 6-11",72.82,74.56
2025-05-31 ,,639879,Martin Stehlik,Martin Vyskocil,0,3,"3-11, 5-11, 8-11",72.82,74.56
2025-05-31 ,,639880,Viktor Kucala,Stepan Kalensky,1,3,"11-13, 6-11, 15-13, 5-11",72.69,73.85
2025-05-31 ,,639881,Martin Stehlik,Viktor Kucala,2,3,"11-7, 7-11, 12-10, 5-11, 5-11",72.57,73.14
2025-05-31 ,,639882,Martin Vyskocil,Stepan Kalensky,2,3,"11-9, 4-11, 7-11, 11-3, 7-11",72.57,73.14
2025-05-31 ,,639883,Anatoli Mitul,Oleksandr Yavorskiy,3,2,"9-11, 11-9, 11-8, 7-11, 12-10",73.14,72.57
2025-05-31 ,,639884,Sergiu Ursu,Alexandr Liutenco,3,0,"11-5, 11-7, 11-7",74.56,72.82
2025-05-31 ,,639885,Anatoli Mitul,Alexandr Liutenco,1,3,"11-8, 7-11, 8-11, 10-12",72.69,73.85
2025-05-31 ,,639886,Sergiu Ursu,Oleksandr Yavorskiy,2,3,"5-11, 11-8, 14-12, 8-11, 7-11",72.57,73.14
2025-05-31 ,,639887,Anatoli Mitul,Sergiu Ursu,3,2,"9-11, 4-11, 11-9, 11-9, 11-7",73.14,72.57
2025-05-31 ,,639888,Alexandr Liutenco,Oleksandr Yavorskiy,1,3,"11-8, 8-11, 9-11, 5-11",72.69,73.85
2025-05-31 ,,639889,Alexandr Bodac,Alexandr Gashlama,3,2,"9-11, 9-11, 11-9, 11-7, 11-4",73.14,72.57
2025-05-31 ,,639890,Miroslav Ciubinidze,Yaroslav Veremiichuk,3,2,"3-11, 4-11, 11-9, 12-10, 11-8",73.14,72.57
2025-05-31 ,,639891,Alexandr Bodac,Yaroslav Veremiichuk,0,3,"8-11, 8-11, 9-11",72.82,74.56
2025-05-31 ,,639892,Miroslav Ciubinidze,Alexandr Gashlama,2,3,"12-10, 8-11, 9-11, 11-8, 9-11",72.57,73.14
2025-05-31 ,,639893,Alexandr Bodac,Miroslav Ciubinidze,1,3,"13-11, 7-11, 8-11, 10-12",72.69,73.85
2025-05-31 ,,639894,Yaroslav Veremiichuk,Alexandr Gashlama,0,3,"9-11, 7-11, 4-11",72.82,74.56
2025-05-31 ,,639895,Igor Kovik,Alexei Ivanov,2,3,"10-12, 11-6, 11-8, 7-11, 8-11",72.57,73.14
2025-05-31 ,,639896,Ruslan Paschevici,Evgheni Rescicov,3,2,"11-9, 5-11, 11-9, 12-14, 11-6",73.14,72.57
2025-05-31 ,,639897,Igor Kovik,Evgheni Rescicov,1,3,"6-11, 11-4, 6-11, 7-11",72.69,73.85
2025-05-31 ,,639898,Ruslan Paschevici,Alexei Ivanov,3,1,"11-6, 11-7, 7-11, 11-5",73.85,72.69
2025-05-31 ,,639899,Igor Kovik,Ruslan Paschevici,3,0,"11-7, 11-5, 12-10",74.56,72.82
2025-05-31 ,,639900,Evgheni Rescicov,Alexei Ivanov,0,3,"13-15, 8-11, 10-12",72.82,74.56
2025-05-31 ,,639901,Serghei Cucerovschii,Oleg Dobrjinschi,3,2,"7-11, 5-11, 11-8, 13-11, 14-12",73.14,72.57
2025-05-31 ,,639902,Veniamin Dubrovin,Alexandru Policiuc,3,2,"9-11, 12-10, 11-8, 15-17, 11-6",73.14,72.57
2025-05-31 ,,639903,Serghei Cucerovschii,Alexandru Policiuc,3,2,"12-14, 11-5, 7-11, 11-5, 11-7",73.14,72.57
2025-05-31 ,,639904,Veniamin Dubrovin,Oleg Dobrjinschi,0,3,"4-11, 6-11, 9-11",72.82,74.56
2025-05-31 ,,639905,Serghei Cucerovschii,Veniamin Dubrovin,1,3,"11-9, 9-11, 3-11, 8-11",72.69,73.85
2025-05-31 ,,639906,Alexandru Policiuc,Oleg Dobrjinschi,3,0,"11-8, 11-9, 12-10",74.56,72.82
2025-05-31 ,,639907,Mihail Filip,Iuri Iurcenco,3,2,"11-5, 4-11, 11-1, 10-12, 11-9",73.14,72.57
2025-05-31 ,,639908,Maxim Turcanu,Leonid Calev,3,0,"11-4, 11-5, 12-10",74.56,72.82
2025-05-31 ,,639909,Mihail Filip,Leonid Calev,3,0,"11-8, 13-11, 11-3",74.56,72.82
2025-05-31 ,,639910,Maxim Turcanu,Iuri Iurcenco,3,2,"11-7, 8-11, 8-11, 11-8, 11-6",73.14,72.57
2025-05-31 ,,639911,Mihail Filip,Maxim Turcanu,0,3,"13-15, 6-11, 10-12",72.82,74.56
2025-05-31 ,,639912,Leonid Calev,Iuri Iurcenco,0,3,"9-11, 4-11, 5-11",72.82,74.56
2025-05-31 ,,639919,Dmytro Tsys,Oleh Torianyk,2,3,"11-9, 7-11, 11-9, 10-12, 5-11",72.57,73.14
2025-05-31 ,,639920,Anatoliy Chuiko,Oleksandr Solonchenko,3,0,"11-8, 12-10, 11-9",74.56,72.82
2025-05-31 ,,639921,Oleksii Tiutiunnyk,Oleh Torianyk,2,3,"11-8, 11-9, 8-11, 5-11, 7-11",72.57,73.14
2025-05-31 ,,639922,Dmytro Tsys,Anatoliy Chuiko,3,1,"11-7, 11-7, 16-18, 11-8",73.85,72.69
2025-05-31 ,,639923,Oleksii Tiutiunnyk,Oleksandr Solonchenko,3,2,"11-9, 11-8, 11-13, 9-11, 11-8",73.14,72.57
2025-05-31 ,,639924,Anatoliy Chuiko,Oleh Torianyk,1,3,"8-11, 5-11, 12-10, 6-11",72.69,73.85
2025-05-31 ,,639925,Dmytro Tsys,Oleksandr Solonchenko,0,3,"5-11, 9-11, 5-11",72.82,74.56
2025-05-31 ,,639926,Oleksii Tiutiunnyk,Anatoliy Chuiko,3,2,"7-11, 11-4, 11-7, 11-13, 11-6",73.14,72.57
2025-05-31 ,,639927,Oleksandr Solonchenko,Oleh Torianyk,3,0,"11-8, 13-11, 11-5",74.56,72.82
2025-05-31 ,,639928,Oleksii Tiutiunnyk,Dmytro Tsys,3,1,"11-5, 8-11, 16-14, 11-9",73.85,72.69
2025-05-31 ,,639929,Vasyl Matviichuk,Dmytro Novik,3,0,"11-6, 11-8, 11-7",74.56,72.82
2025-05-31 ,,639930,Ihor Sorochan,Anatoliy Lysyi,1,3,"5-11, 6-11, 11-1, 7-11",72.69,73.85
2025-05-31 ,,639931,Oleg Shvydkyi,Dmytro Novik,2,3,"9-11, 11-4, 11-13, 11-6, 11-13",72.57,73.14
2025-05-31 ,,639932,Vasyl Matviichuk,Ihor Sorochan,1,3,"11-5, 6-11, 9-11, 5-11",72.69,73.85
2025-05-31 ,,639933,Oleg Shvydkyi,Anatoliy Lysyi,2,3,"14-16, 11-2, 12-10, 7-11, 8-11",72.57,73.14
2025-05-31 ,,639934,Ihor Sorochan,Dmytro Novik,3,2,"9-11, 11-5, 8-11, 11-7, 11-5",73.14,72.57
2025-05-31 ,,639935,Vasyl Matviichuk,Anatoliy Lysyi,1,3,"11-8, 9-11, 9-11, 8-11",72.69,73.85
2025-05-31 ,,639936,Oleg Shvydkyi,Ihor Sorochan,0,3,"9-11, 8-11, 7-11",72.82,74.56
2025-05-31 ,,639937,Anatoliy Lysyi,Dmytro Novik,1,3,"4-11, 12-10, 11-13, 11-13",72.69,73.85
2025-05-31 ,,639938,Oleg Shvydkyi,Vasyl Matviichuk,3,1,"11-9, 11-4, 8-11, 18-16",73.85,72.69
2025-05-31 ,,639939,Wadhwa Inderpreet,Ritesh Kumar,3,1,"8-11, 11-7, 11-7, 11-8",73.85,72.69
2025-05-31 ,,639940,Chamoli Karan,Verma Nitin,1,3,"6-11, 11-6, 5-11, 7-11",72.69,73.85
2025-05-31 ,,639941,Harshul Kweera,Ritesh Kumar,3,0,"11-1, 11-8, 11-6",74.56,72.82
2025-05-31 ,,639942,Wadhwa Inderpreet,Chamoli Karan,1,3,"8-11, 11-8, 9-11, 10-12",72.69,73.85
2025-05-31 ,,639943,Harshul Kweera,Verma Nitin,3,2,"11-8, 11-7, 10-12, 8-11, 11-3",73.14,72.57
2025-05-31 ,,639944,Chamoli Karan,Ritesh Kumar,3,1,"11-3, 11-7, 11-13, 12-10",73.85,72.69
2025-05-31 ,,639945,Wadhwa Inderpreet,Verma Nitin,3,1,"11-9, 11-8, 10-12, 11-1",73.85,72.69
2025-05-31 ,,639946,Harshul Kweera,Chamoli Karan,1,3,"11-9, 12-14, 9-11, 10-12",72.69,73.85
2025-05-31 ,,639947,Verma Nitin,Ritesh Kumar,3,1,"11-5, 9-11, 11-7, 11-5",73.85,72.69
2025-05-31 ,,639948,Harshul Kweera,Wadhwa Inderpreet,3,0,"11-9, 11-7, 11-7",74.56,72.82
2025-05-31 ,,639973,Alexei Rotari,Mihail Copusciu,1,3,"11-8, 8-11, 4-11, 9-11",72.69,73.85
2025-05-31 ,,639974,Victor Tihoniuc,Veaceslav Sirbu,0,3,"7-11, 7-11, 9-11",72.82,74.56
2025-05-31 ,,639975,Mikhail Taranko,Roman Merkl,3,1,"11-6, 8-11, 11-5, 11-7",73.85,72.69
2025-05-31 ,,639976,Tomas Kanka,Martin Melisek,3,2,"11-7, 11-5, 6-11, 10-12, 11-8",73.14,72.57
2025-05-31 ,,639977,Verma Nitin,Wadhwa Inderpreet,1,3,"5-11, 11-7, 7-11, 2-11",72.69,73.85
2025-05-31 ,,639978,Chamoli Karan,Harshul Kweera,3,1,"5-11, 11-9, 11-7, 11-8",73.85,72.69
2025-05-31 ,,639979,Petr Abraham,Zdenek Kuksa,3,1,"8-11, 11-8, 11-7, 11-6",73.85,72.69
2025-05-31 ,,639980,Karel Farsky,Jachym Juppa,2,3,"11-2, 7-11, 14-12, 8-11, 12-14",72.57,73.14
2025-05-31 ,,639981,Oleksandr Solonchenko,Dmytro Tsys,0,3,"7-11, 10-12, 10-12",72.82,74.56
2025-05-31 ,,639982,Oleh Torianyk,Oleksii Tiutiunnyk,0,3,"12-14, 9-11, 5-11",72.82,74.56
2025-05-31 ,,639983,Ondrej Kaderabek,Lukas Rulc,3,2,"11-13, 9-11, 11-6, 11-8, 14-12",73.14,72.57
2025-05-31 ,,639984,Petr Semrad,Marek Jansky,2,3,"11-9, 8-11, 11-2, 8-11, 11-13",72.57,73.14
2025-05-31 ,,639985,Libor Smazik,Martin Skyba,1,3,"10-12, 11-9, 9-11, 9-11",72.69,73.85
2025-05-31 ,,639986,Ludek Stoces,Martin Kubat,0,3,"6-11, 6-11, 7-11",72.82,74.56
2025-05-31 ,,640306,Evgheni Rescicov,Igor Kovik,3,1,"9-11, 11-3, 11-7, 11-8",73.85,72.69
2025-05-31 ,,640307,Alexei Ivanov,Ruslan Paschevici,3,1,"10-12, 11-6, 11-4, 11-9",73.85,72.69
2025-05-31 ,,640338,Radek Slunecko,Ladislav Tuma,3,0,"11-8, 12-10, 11-7",74.56,72.82
2025-05-31 ,,640339,Petr Maly,Ladislav Dlask,3,1,"10-12, 11-7, 12-10, 11-7",73.85,72.69
2025-05-31 ,,640340,Filip Kubos,Milan Cuba,3,1,"11-9, 11-13, 11-4, 11-8",73.85,72.69
2025-05-31 ,,640341,Karel Jirousek,Josef Hanacek,3,1,"10-12, 11-9, 11-6, 11-7",73.85,72.69
2025-05-31 ,,640342,Serhii Miroshnychenko,Andrii Lushchyk,0,3,"8-11, 7-11, 4-11",72.82,74.56
2025-05-31 ,,640343,Andrii Vasylets,Oleksandr Lyman,3,0,"12-10, 11-8, 11-9",74.56,72.82
2025-05-31 ,,640344,Anatoliy Lysyi,Ihor Sorochan,3,1,"15-13, 2-11, 11-4, 15-13",73.85,72.69
2025-05-31 ,,640345,Dmytro Novik,Oleg Shvydkyi,1,3,"2-11, 5-11, 11-5, 11-13",72.69,73.85
2025-05-31 ,,640346,Olesya Lifanova,Oleksandra Ivchenko,1,3,"11-6, 6-11, 8-11, 5-11",72.69,73.85
2025-05-31 ,,640347,Anastasiia Volgina,Anastasiia Hordynska-Sheiko,3,2,"11-3, 6-11, 14-12, 6-11, 13-11",73.14,72.57
2025-05-31 ,,640348,Alexandr Liutenco,Sergiu Ursu,3,2,"12-10, 3-11, 9-11, 11-4, 13-11",73.14,72.57
2025-05-31 ,,640349,Oleksandr Yavorskiy,Anatoli Mitul,3,0,"12-10, 11-9, 11-9",74.56,72.82
2025-05-31 ,,640350,Veniamin Dubrovin,Serghei Cucerovschii,3,1,"8-11, 11-9, 11-9, 11-3",73.85,72.69
2025-05-31 ,,640351,Oleg Dobrjinschi,Alexandru Policiuc,1,3,"5-11, 6-11, 11-6, 10-12",72.69,73.85
2025-05-31 ,,640352,Michal Makara,Miloslav Ullman,0,3,"2-11, 7-11, 12-14",72.82,74.56
2025-05-31 ,,640353,Radovan Pisa,Stepan Rejent,1,3,"11-5, 9-11, 8-11, 7-11",72.69,73.85
2025-05-31 ,,640354,Viktor Kucala,Martin Stehlik,2,3,"8-11, 11-8, 11-8, 9-11, 7-11",72.57,73.14
2025-05-31 ,,640355,Stepan Kalensky,Martin Vyskocil,3,0,"11-8, 11-6, 11-1",74.56,72.82
2025-05-31 ,,640356,Yaroslav Veremiichuk,Alexandr Bodac,0,3,"8-11, 9-11, 7-11",72.82,74.56
2025-05-31 ,,640357,Alexandr Gashlama,Miroslav Ciubinidze,2,3,"11-6, 11-2, 5-11, 9-11, 10-12",72.57,73.14
2025-05-31 ,,640358,Maxim Turcanu,Mihail Filip,3,2,"11-7, 4-11, 11-5, 2-11, 11-7",73.14,72.57
2025-05-31 ,,640359,Iuri Iurcenco,Leonid Calev,3,0,"11-7, 11-6, 11-8",74.56,72.82
2025-06-01 ,,639913,Vadim Urechean,Dmitri Culaghin,2,3,"3-11, 8-11, 11-8, 14-12, 6-11",72.57,73.14
2025-06-01 ,,639914,Alexandr Cosogolov,Fiodor Ghimp,3,2,"10-12, 11-6, 8-11, 11-6, 11-6",73.14,72.57
2025-06-01 ,,639915,Vadim Urechean,Fiodor Ghimp,2,3,"5-11, 9-11, 11-2, 11-6, 7-11",72.57,73.14
2025-06-01 ,,639916,Alexandr Cosogolov,Dmitri Culaghin,3,2,"11-3, 4-11, 3-11, 12-10, 11-3",73.14,72.57
2025-06-01 ,,639917,Vadim Urechean,Alexandr Cosogolov,3,0,"11-8, 11-4, 11-9",74.56,72.82
2025-06-01 ,,639918,Fiodor Ghimp,Dmitri Culaghin,0,3,"11-13, 7-11, 7-11",72.82,74.56
2025-06-01 ,,639987,Dmytro Prylepa,Artem Kasyanov,2,3,"11-9, 14-12, 9-11, 5-11, 5-11",72.57,73.14
2025-06-01 ,,639988,Maksym Hubenko,Serhii Aristarkhov,3,1,"11-4, 11-3, 7-11, 11-4",73.85,72.69
2025-06-01 ,,639989,Evhenii Hrytsenko,Bohdan Panchenko,3,2,"7-11, 11-6, 11-8, 8-11, 11-7",73.14,72.57
2025-06-01 ,,639990,Dmytro Prylepa,Serhii Aristarkhov,1,3,"9-11, 4-11, 11-9, 9-11",72.69,73.85
2025-06-01 ,,639991,Bohdan Panchenko,Artem Kasyanov,3,0,"11-9, 11-9, 11-9",74.56,72.82
2025-06-01 ,,639992,Maksym Hubenko,Evhenii Hrytsenko,3,0,"11-9, 11-4, 11-5",74.56,72.82
2025-06-01 ,,639993,Dmytro Prylepa,Bohdan Panchenko,0,3,"3-11, 4-11, 5-11",72.82,74.56
2025-06-01 ,,639994,Evhenii Hrytsenko,Serhii Aristarkhov,1,3,"6-11, 7-11, 11-8, 2-11",72.69,73.85
2025-06-01 ,,639995,Maksym Hubenko,Artem Kasyanov,1,3,"9-11, 11-8, 10-12, 8-11",72.69,73.85
2025-06-01 ,,639996,Dmytro Prylepa,Evhenii Hrytsenko,3,1,"10-12, 11-7, 11-9, 12-10",73.85,72.69
2025-06-01 ,,639997,Maksym Hubenko,Bohdan Panchenko,3,0,"11-4, 11-3, 11-9",74.56,72.82
2025-06-01 ,,639998,Serhii Aristarkhov,Artem Kasyanov,0,3,"3-11, 5-11, 6-11",72.82,74.56
2025-06-01 ,,639999,Dmytro Prylepa,Maksym Hubenko,1,3,"11-7, 6-11, 5-11, 9-11",72.69,73.85
2025-06-01 ,,640000,Evhenii Hrytsenko,Artem Kasyanov,1,3,"11-6, 8-11, 4-11, 8-11",72.69,73.85
2025-06-01 ,,640001,Bohdan Panchenko,Serhii Aristarkhov,1,3,"8-11, 11-6, 9-11, 6-11",72.69,73.85
2025-06-01 ,,640002,Serhii Priadko,Vitalii Ananiev,3,0,"11-8, 11-5, 11-6",74.56,72.82
2025-06-01 ,,640003,Viktor Ziakun,Roman Boklah,3,1,"12-10, 11-8, 8-11, 11-8",73.85,72.69
2025-06-01 ,,640004,Ihor Serdiuk,Vitalii Ananiev,3,2,"11-8, 9-11, 12-10, 7-11, 12-10",73.14,72.57
2025-06-01 ,,640005,Serhii Priadko,Viktor Ziakun,3,1,"11-9, 11-9, 9-11, 11-9",73.85,72.69
2025-06-01 ,,640006,Ihor Serdiuk,Roman Boklah,2,3,"11-7, 9-11, 8-11, 11-5, 7-11",72.57,73.14
2025-06-01 ,,640007,Viktor Ziakun,Vitalii Ananiev,3,1,"9-11, 11-5, 11-6, 11-9",73.85,72.69
2025-06-01 ,,640008,Serhii Priadko,Roman Boklah,3,0,"11-3, 11-4, 11-2",74.56,72.82
2025-06-01 ,,640009,Ihor Serdiuk,Viktor Ziakun,1,3,"8-11, 5-11, 11-6, 4-11",72.69,73.85
2025-06-01 ,,640010,Roman Boklah,Vitalii Ananiev,2,3,"12-14, 15-17, 11-8, 11-7, 4-11",72.57,73.14
2025-06-01 ,,640011,Ihor Serdiuk,Serhii Priadko,1,3,"11-7, 4-11, 5-11, 7-11",72.69,73.85
2025-06-01 ,,640012,Anatoliy Chuiko,Dmytro Tsys,3,0,"11-9, 11-6, 11-2",74.56,72.82
2025-06-01 ,,640013,Oleksandr Solonchenko,Oleh Torianyk,3,1,"10-12, 11-4, 11-9, 11-5",73.85,72.69
2025-06-01 ,,640014,Myhailo Levytskii,Dmytro Tsys,3,2,"11-9, 12-10, 8-11, 3-11, 11-5",73.14,72.57
2025-06-01 ,,640015,Anatoliy Chuiko,Oleksandr Solonchenko,3,1,"11-8, 8-11, 11-6, 11-8",73.85,72.69
2025-06-01 ,,640016,Myhailo Levytskii,Oleh Torianyk,3,1,"3-11, 11-8, 11-9, 11-8",73.85,72.69
2025-06-01 ,,640017,Oleksandr Solonchenko,Dmytro Tsys,3,1,"11-7, 11-8, 8-11, 14-12",73.85,72.69
2025-06-01 ,,640018,Anatoliy Chuiko,Oleh Torianyk,3,0,"11-9, 11-8, 15-13",74.56,72.82
2025-06-01 ,,640019,Myhailo Levytskii,Oleksandr Solonchenko,0,3,"4-11, 9-11, 4-11",72.82,74.56
2025-06-01 ,,640020,Oleh Torianyk,Dmytro Tsys,3,0,"12-10, 11-4, 11-6",74.56,72.82
2025-06-01 ,,640021,Myhailo Levytskii,Anatoliy Chuiko,3,1,"8-11, 11-8, 11-1, 11-9",73.85,72.69
2025-06-01 ,,640022,Ritesh Kumar,Amit Kumar,1,3,"8-11, 11-5, 2-11, 5-11",72.69,73.85
2025-06-01 ,,640023,Verma Nitin,Chamoli Karan,3,0,"11-6, 11-8, 13-11",74.56,72.82
2025-06-01 ,,640024,Wadhwa Inderpreet,Amit Kumar,3,1,"5-11, 11-7, 11-5, 11-7",73.85,72.69
2025-06-01 ,,640025,Ritesh Kumar,Verma Nitin,3,2,"9-11, 11-1, 11-5, 8-11, 11-4",73.14,72.57
2025-06-01 ,,640026,Wadhwa Inderpreet,Chamoli Karan,0,3,"9-11, 8-11, 10-12",72.82,74.56
2025-06-01 ,,640027,Verma Nitin,Amit Kumar,2,3,"11-6, 7-11, 7-11, 11-9, 9-11",72.57,73.14
2025-06-01 ,,640028,Ritesh Kumar,Chamoli Karan,3,1,"10-12, 11-3, 11-9, 11-8",73.85,72.69
2025-06-01 ,,640029,Wadhwa Inderpreet,Verma Nitin,3,2,"10-12, 11-7, 12-10, 8-11, 11-5",73.14,72.57
2025-06-01 ,,640030,Chamoli Karan,Amit Kumar,1,3,"11-4, 3-11, 10-12, 10-12",72.69,73.85
2025-06-01 ,,640031,Wadhwa Inderpreet,Ritesh Kumar,3,1,"11-8, 8-11, 12-10, 11-9",73.85,72.69
